var_norm,n_years,first_year,last_year,years_present,example_name,status
qrob,3,2021,2023,2021|2022|2023,qrob,solo_anios_tardios
rvma_tot,3,2021,2023,2021|2022|2023,rvma_tot,solo_anios_tardios
toracica_cma,3,2021,2023,2021|2022|2023,Toracica_cma,solo_anios_tardios
toracica_hosp,3,2021,2023,2021|2022|2023,Toracica_hosp,solo_anios_tardios
toracica_resto,3,2021,2023,2021|2022|2023,Toracica_resto,solo_anios_tardios
toracica_total,3,2021,2023,2021|2022|2023,Toracica_total,solo_anios_tardios
tot_cma,3,2021,2023,2021|2022|2023,tot_cma,solo_anios_tardios
tot_hosp,3,2021,2023,2021|2022|2023,tot_hosp,solo_anios_tardios
tot_resto,3,2021,2023,2021|2022|2023,tot_resto,solo_anios_tardios
tot_total,3,2021,2023,2021|2022|2023,tot_total,solo_anios_tardios
totacelera,3,2021,2023,2021|2022|2023,Totacelera,solo_anios_tardios
totalsalas_rx,3,2021,2023,2021|2022|2023,Totalsalas_rx,solo_anios_tardios
totangio,3,2021,2023,2021|2022|2023,Totangio,solo_anios_tardios
totbiopsias,3,2021,2023,2021|2022|2023,totbiopsias,solo_anios_tardios
totbombas,3,2021,2023,2021|2022|2023,Totbombas,solo_anios_tardios
totcardio,3,2021,2023,2021|2022|2023,totCardio,solo_anios_tardios
totcardio_telma,3,2021,2023,2021|2022|2023,totCardio_Telma,solo_anios_tardios
totcirgeneral,3,2021,2023,2021|2022|2023,totCirGeneral,solo_anios_tardios
totcirgeneral_telma,3,2021,2023,2021|2022|2023,totCirGeneral_Telma,solo_anios_tardios
totdensi,3,2021,2023,2021|2022|2023,Totdensi,solo_anios_tardios
totdensiometrias,3,2021,2023,2021|2022|2023,totdensiometrias,solo_anios_tardios
totderma,3,2021,2023,2021|2022|2023,totDerma,solo_anios_tardios
totderma_telma,3,2021,2023,2021|2022|2023,totDerma_Telma,solo_anios_tardios
totdiges,3,2021,2023,2021|2022|2023,totDiges,solo_anios_tardios
totdiges_telma,3,2021,2023,2021|2022|2023,totDiges_Telma,solo_anios_tardios
totgamma,3,2021,2023,2021|2022|2023,totgamma,solo_anios_tardios
totgammaca,3,2021,2023,2021|2022|2023,Totgammaca,solo_anios_tardios
totgine,3,2021,2023,2021|2022|2023,totGine,solo_anios_tardios
totgine_telma,3,2021,2023,2021|2022|2023,totGine_Telma,solo_anios_tardios
tothemodial,3,2021,2023,2021|2022|2023,Tothemodial,solo_anios_tardios
totlito,3,2021,2023,2021|2022|2023,Totlito,solo_anios_tardios
totmamo,3,2021,2023,2021|2022|2023,totmamo,solo_anios_tardios
totmamos,3,2021,2023,2021|2022|2023,Totmamos,solo_anios_tardios
totneurolog,3,2021,2023,2021|2022|2023,totNeurolog,solo_anios_tardios
totneurolog_telma,3,2021,2023,2021|2022|2023,totNeurolog_Telma,solo_anios_tardios
totoftalmo,3,2021,2023,2021|2022|2023,totOftalmo,solo_anios_tardios
totoftalmo_telma,3,2021,2023,2021|2022|2023,totOftalmo_Telma,solo_anios_tardios
totorl,3,2021,2023,2021|2022|2023,totOrl,solo_anios_tardios
totorl_telma,3,2021,2023,2021|2022|2023,totOrl_Telma,solo_anios_tardios
tototrasconsul,3,2021,2023,2021|2022|2023,totOtrasConsul,solo_anios_tardios
tototrasconsul_telma,3,2021,2023,2021|2022|2023,totOtrasConsul_Telma,solo_anios_tardios
totpediatria,3,2021,2023,2021|2022|2023,totPediatria,solo_anios_tardios
totpediatria_telma,3,2021,2023,2021|2022|2023,totPediatria_Telma,solo_anios_tardios
totpet,3,2021,2023,2021|2022|2023,Totpet,solo_anios_tardios
totpreanest,3,2021,2023,2021|2022|2023,totPreAnest,solo_anios_tardios
totpreanest_telma,3,2021,2023,2021|2022|2023,totPreAnest_Telma,solo_anios_tardios
totproton,3,2021,2023,2021|2022|2023,Totproton,solo_anios_tardios
totpsquia,3,2021,2023,2021|2022|2023,totPsquia,solo_anios_tardios
totpsquia_telma,3,2021,2023,2021|2022|2023,totPsquia_Telma,solo_anios_tardios
totrehabil,3,2021,2023,2021|2022|2023,totRehabil,solo_anios_tardios
totrehabil_telma,3,2021,2023,2021|2022|2023,totRehabil_Telma,solo_anios_tardios
totresonancia,3,2021,2023,2021|2022|2023,totresonancia,solo_anios_tardios
totrestomed,3,2021,2023,2021|2022|2023,totRestoMed,solo_anios_tardios
totrestomed_telma,3,2021,2023,2021|2022|2023,totRestoMed_Telma,solo_anios_tardios
totrestoquirurg,3,2021,2023,2021|2022|2023,totRestoQuirurg,solo_anios_tardios
totrestoquirurg_telma,3,2021,2023,2021|2022|2023,totRestoQuirurg_Telma,solo_anios_tardios
totrnm,3,2021,2023,2021|2022|2023,Totrnm,solo_anios_tardios
totrx,3,2021,2023,2021|2022|2023,totrx,solo_anios_tardios
totspect,3,2021,2023,2021|2022|2023,Totspect,solo_anios_tardios
tottac,3,2021,2023,2021|2022|2023,Tottac,solo_anios_tardios
tottotal,3,2021,2023,2021|2022|2023,totTotal,solo_anios_tardios
tottotal_telma,3,2021,2023,2021|2022|2023,totTotal_Telma,solo_anios_tardios
tottrauma,3,2021,2023,2021|2022|2023,totTrauma,solo_anios_tardios
tottrauma_telma,3,2021,2023,2021|2022|2023,totTrauma_Telma,solo_anios_tardios
toturolog,3,2021,2023,2021|2022|2023,totUrolog,solo_anios_tardios
toturolog_telma,3,2021,2023,2021|2022|2023,totUrolog_Telma,solo_anios_tardios
trauma_cma,3,2021,2023,2021|2022|2023,Trauma_cma,solo_anios_tardios
trauma_hosp,3,2021,2023,2021|2022|2023,Trauma_hosp,solo_anios_tardios
trauma_resto,3,2021,2023,2021|2022|2023,Trauma_resto,solo_anios_tardios
trauma_total,3,2021,2023,2021|2022|2023,Trauma_total,solo_anios_tardios
urolog_cma,3,2021,2023,2021|2022|2023,Urolog_cma,solo_anios_tardios
urolog_hosp,3,2021,2023,2021|2022|2023,Urolog_hosp,solo_anios_tardios
urolog_resto,3,2021,2023,2021|2022|2023,Urolog_resto,solo_anios_tardios
urolog_total,3,2021,2023,2021|2022|2023,Urolog_total,solo_anios_tardios
urpa_funcionamiento,3,2021,2023,2021|2022|2023,Urpa_funcionamiento,solo_anios_tardios
cod_centro,2,2022,2023,2022|2023,cod_centro,solo_anios_tardios
cod_grupo_finalidad_dejar_solo_1_y_2,2,2022,2023,2022|2023,Cód_Grupo_Finalidad_dejar_sólo_1_y_2,solo_anios_tardios
totbraqui_paciente,2,2022,2023,2022|2023,totBraqui_Paciente,solo_anios_tardios
totbraqui_sesion,2,2022,2023,2022|2023,totBraqui_Sesion,solo_anios_tardios
totefscardio_paciente,2,2022,2023,2022|2023,totEfsCardio_Paciente,solo_anios_tardios
totproton_paciente,2,2022,2023,2022|2023,totProton_Paciente,solo_anios_tardios
totproton_sesion,2,2022,2023,2022|2023,totProton_Sesion,solo_anios_tardios
modulo,1,2023,2023,2023,modulo,solo_anios_tardios
acelerador_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,acelerador_CEP,solo_anios_tempranos
acelerador_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,acelerador_concertado,solo_anios_tempranos
acelerador_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,acelerador_hospital,solo_anios_tempranos
angio_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,angio_CEP,solo_anios_tempranos
angio_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,angio_hosp,solo_anios_tempranos
angiografo_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,angiografo_CEP,solo_anios_tempranos
angiografo_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,angiografo_concertado,solo_anios_tempranos
angiografo_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,angiografo_hospital,solo_anios_tempranos
biopsias_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,biopsias_CEP,solo_anios_tempranos
biopsias_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,biopsias_hosp,solo_anios_tempranos
bombas_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,bombas_CEP,solo_anios_tempranos
bombas_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,bombas_concertado,solo_anios_tempranos
bombas_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,bombas_hospital,solo_anios_tempranos
broncoscopia,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,Broncoscopia,solo_anios_tempranos
ccaa,7,2010,2021,2010|2011|2012|2013|2014|2015|2021,ccaa,solo_anios_tempranos
ccaa_codigo,7,2010,2021,2010|2011|2012|2013|2014|2015|2021,ccaa_codigo,solo_anios_tempranos
cod_depend_agrupada,6,2010,2015,2010|2011|2012|2013|2014|2015,cod_depend_agrupada,solo_anios_tempranos
cod_finalidad_agrupada,6,2010,2015,2010|2011|2012|2013|2014|2015,cod_finalidad_agrupada,solo_anios_tempranos
colonosopia,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,Colonosopia,solo_anios_tempranos
densiometrias_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,densiometrias_CEP,solo_anios_tempranos
densiometrias_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,densiometrias_hosp,solo_anios_tempranos
densiometros_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,densiometros_CEP,solo_anios_tempranos
densiometros_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,densiometros_concertado,solo_anios_tempranos
densiometros_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,densiometros_hospital,solo_anios_tempranos
ercp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,ERCP,solo_anios_tempranos
finalidad_agrupada,6,2010,2015,2010|2011|2012|2013|2014|2015,Finalidad_agrupada,solo_anios_tempranos
gamma_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,gamma_CEP,solo_anios_tempranos
gamma_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,gamma_hosp,solo_anios_tempranos
gammacamara_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,gammacamara_CEP,solo_anios_tempranos
gammacamara_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,gammacamara_concertado,solo_anios_tempranos
gammacamara_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,gammacamara_hospital,solo_anios_tempranos
hemodialisis_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,hemodialisis_CEP,solo_anios_tempranos
hemodialisis_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,hemodialisis_concertado,solo_anios_tempranos
hemodialisis_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,hemodialisis_hospital,solo_anios_tempranos
litotriptor_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,litotriptor_CEP,solo_anios_tempranos
litotriptor_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,litotriptor_concertado,solo_anios_tempranos
litotriptor_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,litotriptor_hospital,solo_anios_tempranos
mamo_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,mamo_CEP,solo_anios_tempranos
mamo_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,mamo_hosp,solo_anios_tempranos
mamografos_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,mamografos_CEP,solo_anios_tempranos
mamografos_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,mamografos_concertado,solo_anios_tempranos
mamografos_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,mamografos_hospital,solo_anios_tempranos
pet_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,PET_CEP,solo_anios_tempranos
pet_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,PET_concertado,solo_anios_tempranos
pet_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,pet_hosp,solo_anios_tempranos
pet_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,PET_hospital,solo_anios_tempranos
primcardio_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primCardio_CEP,solo_anios_tempranos
primcardio_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primCardio_hosp,solo_anios_tempranos
primcirgeneral_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primCirGeneral_CEP,solo_anios_tempranos
primcirgeneral_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primCirGeneral_hosp,solo_anios_tempranos
primderma_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primDerma_CEP,solo_anios_tempranos
primderma_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primDerma_hosp,solo_anios_tempranos
primdiges_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primDiges_hosp,solo_anios_tempranos
primdigestivo_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primDigestivo_CEP,solo_anios_tempranos
primgine_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primGine_CEP,solo_anios_tempranos
primgine_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primGine_hosp,solo_anios_tempranos
primneurolog_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primNeurolog_CEP,solo_anios_tempranos
primneurolog_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primNeurolog_hosp,solo_anios_tempranos
primoftalmo_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primOftalmo_CEP,solo_anios_tempranos
primoftalmo_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primOftalmo_hosp,solo_anios_tempranos
primorl_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primOrl_CEP,solo_anios_tempranos
primorl_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primOrl_hosp,solo_anios_tempranos
primotrasconsul_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primOtrasConsul_CEP,solo_anios_tempranos
primotrasconsul_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primOtrasConsul_hosp,solo_anios_tempranos
primpediatria_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primPediatria_CEP,solo_anios_tempranos
primpediatria_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primPediatria_hosp,solo_anios_tempranos
primpreanest_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primPreAnest_CEP,solo_anios_tempranos
primpreanest_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primPreAnest_hosp,solo_anios_tempranos
primpsquia_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primPsquia_CEP,solo_anios_tempranos
primpsquia_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primPsquia_hosp,solo_anios_tempranos
primrehabil_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primRehabil_CEP,solo_anios_tempranos
primrehabil_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primRehabil_hosp,solo_anios_tempranos
primrestomed_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primRestoMed_CEP,solo_anios_tempranos
primrestomed_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primRestoMed_hosp,solo_anios_tempranos
primrestoquirurg_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primRestoQuirurg_CEP,solo_anios_tempranos
primrestoquirurg_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primRestoQuirurg_hosp,solo_anios_tempranos
primtotal_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primTotal_CEP,solo_anios_tempranos
primtotal_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primTotal_hosp,solo_anios_tempranos
primtrauma_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primTrauma_CEP,solo_anios_tempranos
primtrauma_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primTrauma_hosp,solo_anios_tempranos
primurolog_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primUrolog_CEP,solo_anios_tempranos
primurolog_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,primUrolog_hosp,solo_anios_tempranos
progangiovasc_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progAngioVasc_cma,solo_anios_tempranos
progangiovasc_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progAngioVasc_hosp,solo_anios_tempranos
progangiovasc_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progAngioVasc_resto,solo_anios_tempranos
progangiovasc_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progAngioVasc_total,solo_anios_tempranos
progcircardio_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirCardio_cma,solo_anios_tempranos
progcircardio_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirCardio_hosp,solo_anios_tempranos
progcircardio_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirCardio_resto,solo_anios_tempranos
progcircardio_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirCardio_total,solo_anios_tempranos
progcirgeneral_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirGeneral_cma,solo_anios_tempranos
progcirgeneral_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirGeneral_hosp,solo_anios_tempranos
progcirgeneral_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirGeneral_resto,solo_anios_tempranos
progcirgeneral_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirGeneral_total,solo_anios_tempranos
progcirneuro_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirNeuro_cma,solo_anios_tempranos
progcirneuro_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirNeuro_hosp,solo_anios_tempranos
progcirneuro_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirNeuro_resto,solo_anios_tempranos
progcirneuro_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirNeuro_total,solo_anios_tempranos
progcirpediat_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirPediat_cma,solo_anios_tempranos
progcirpediat_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirPediat_hosp,solo_anios_tempranos
progcirpediat_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirPediat_resto,solo_anios_tempranos
progcirpediat_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progCirPediat_total,solo_anios_tempranos
progderma_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progDerma_cma,solo_anios_tempranos
progderma_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progDerma_hosp,solo_anios_tempranos
progderma_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progDerma_resto,solo_anios_tempranos
progderma_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progDerma_total,solo_anios_tempranos
proggine_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progGine_cma,solo_anios_tempranos
proggine_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progGine_hosp,solo_anios_tempranos
proggine_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progGine_resto,solo_anios_tempranos
proggine_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progGine_total,solo_anios_tempranos
progmaxilo_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progMaxilo_cma,solo_anios_tempranos
progmaxilo_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progMaxilo_hosp,solo_anios_tempranos
progmaxilo_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progMaxilo_resto,solo_anios_tempranos
progmaxilo_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progMaxilo_total,solo_anios_tempranos
progoftalmo_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progOftalmo_cma,solo_anios_tempranos
progoftalmo_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progOftalmo_hosp,solo_anios_tempranos
progoftalmo_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progOftalmo_resto,solo_anios_tempranos
progoftalmo_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progOftalmo_total,solo_anios_tempranos
progorl_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progORL_cma,solo_anios_tempranos
progorl_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progORL_hosp,solo_anios_tempranos
progorl_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progORL_resto,solo_anios_tempranos
progorl_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progORL_total,solo_anios_tempranos
progotrascirugias_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progOtrasCirugias_cma,solo_anios_tempranos
progotrascirugias_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progOtrasCirugias_hosp,solo_anios_tempranos
progotrascirugias_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progOtrasCirugias_resto,solo_anios_tempranos
progotrascirugias_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progOtrasCirugias_total,solo_anios_tempranos
progplastica_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progPlastica_cma,solo_anios_tempranos
progplastica_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progPlastica_hosp,solo_anios_tempranos
progplastica_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progPlastica_resto,solo_anios_tempranos
progplastica_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progPlastica_total,solo_anios_tempranos
progtoracica_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progToracica_cma,solo_anios_tempranos
progtoracica_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progToracica_hosp,solo_anios_tempranos
progtoracica_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progToracica_resto,solo_anios_tempranos
progtoracica_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progToracica_total,solo_anios_tempranos
progtrauma_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progTrauma_cma,solo_anios_tempranos
progtrauma_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progTrauma_hosp,solo_anios_tempranos
progtrauma_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progTrauma_resto,solo_anios_tempranos
progtrauma_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progTrauma_total,solo_anios_tempranos
progurolog_cma,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progUrolog_cma,solo_anios_tempranos
progurolog_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progUrolog_hosp,solo_anios_tempranos
progurolog_resto,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progUrolog_resto,solo_anios_tempranos
progurolog_total,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,progUrolog_total,solo_anios_tempranos
resonancia_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,resonancia_CEP,solo_anios_tempranos
resonancia_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,resonancia_hosp,solo_anios_tempranos
rnm_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,RNM_CEP,solo_anios_tempranos
rnm_concertado,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,RNM_concertado,solo_anios_tempranos
rnm_hospital,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,RNM_hospital,solo_anios_tempranos
rx_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,rx_CEP,solo_anios_tempranos
rx_hosp,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,rx_hosp,solo_anios_tempranos
salas_rx_cep,11,2010,2020,2010|2011|2012|2013|2014|2015|2016|2017|2018|2019|2020,salas_rx_CEP,solo_anios_tempranos
