module_id;var_a;clean_a;years_a;n_yrs_a;var_b;clean_b;years_b;n_yrs_b;overlap;similarity;proposed;priority
9;altTraslaHosp_trauma;altTraslaHosp_trauma;2014|2015;2;altTraslaInter_uci;altTraslaInter_uci;2014|2015;2;2;0.8514;altTraslaHosp_trauma;mismo_periodo_NO_alias
9;estancias_largaEstan;estancias_largaEstan;2014|2015;2;estancias_medicina;estancias_medicina;2014|2015;2;2;0.8514;estancias_largaEstan;mismo_periodo_NO_alias
9;estancias_largaEstan;estancias_largaEstan;2014|2015;2;estancias_psiAgudo;estancias_psiAgudo;2014|2015;2;2;0.8514;estancias_largaEstan;mismo_periodo_NO_alias
9;estancias_psiquiMedia;estancias_psiquiMedia;2014|2015;2;estancias_total;estancias_total;2014|2015;2;2;0.8514;estancias_psiquiMedia;mismo_periodo_NO_alias
18;estancias_conveInter;estancias_conveInter;2014|2015;2;estancias_particular;estancias_particular;2014|2015;2;2;0.8514;estancias_conveInter;mismo_periodo_NO_alias
3;salas_rx_Hospital;salas_rx_Hospital;2014|2015;2;salasHemo_instalada;salasHemo_instalada;2014|2015;2;2;0.8513;salas_rx_Hospital;mismo_periodo_NO_alias
5;cOrtopedica_cTotal;cOrtopedica_cTotal;2014|2015;2;cToracica_pTotal;cToracica_pTotal;2014|2015;2;2;0.8513;cOrtopedica_cTotal;mismo_periodo_NO_alias
9;altFinal_cirugia;altFinal_cirugia;2014|2015;2;altFinal_largaEstan;altFinal_largaEstan;2014|2015;2;2;0.8513;altFinal_cirugia;mismo_periodo_NO_alias
10;progCirCardio_cma;progCirCardio_cma;2014|2015;2;progCirPediat_total;progCirPediat_total;2014|2015;2;2;0.8513;progCirCardio_cma;mismo_periodo_NO_alias
10;progCirCardio_resto;progCirCardio_resto;2014|2015;2;progUrolog_resto;progUrolog_resto;2014|2015;2;2;0.8513;progCirCardio_resto;mismo_periodo_NO_alias
10;progCirCardio_total;progCirCardio_total;2014|2015;2;progTrauma_total;progTrauma_total;2014|2015;2;2;0.8513;progCirCardio_total;mismo_periodo_NO_alias
10;progCirCardio_total;progCirCardio_total;2014|2015;2;progUrolog_total;progUrolog_total;2014|2015;2;2;0.8513;progCirCardio_total;mismo_periodo_NO_alias
10;urgeCirCardio_cma;urgeCirCardio_cma;2014|2015;2;urgeCirPediat_total;urgeCirPediat_total;2014|2015;2;2;0.8513;urgeCirCardio_cma;mismo_periodo_NO_alias
10;urgeCirCardio_resto;urgeCirCardio_resto;2014|2015;2;urgeUrolog_resto;urgeUrolog_resto;2014|2015;2;2;0.8513;urgeCirCardio_resto;mismo_periodo_NO_alias
10;urgeCirCardio_total;urgeCirCardio_total;2014|2015;2;urgeTrauma_total;urgeTrauma_total;2014|2015;2;2;0.8513;urgeCirCardio_total;mismo_periodo_NO_alias
10;urgeCirCardio_total;urgeCirCardio_total;2014|2015;2;urgeUrolog_total;urgeUrolog_total;2014|2015;2;2;0.8513;urgeCirCardio_total;mismo_periodo_NO_alias
14;primOftalmo_hosp;primOftalmo_hosp;2014|2015;2;primOtrasConsul_CEP;primOtrasConsul_CEP;2014|2015;2;2;0.8513;primOftalmo_hosp;mismo_periodo_NO_alias
18;consulta_MATEPSS;consulta_MATEPSS;2014|2015;2;consulta_particular;consulta_particular;2014|2015;2;2;0.8513;consulta_MATEPSS;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;705_2Hospital;705_2Hospital;2014|2015;2;2;0.8513;701_1hospDia;mismo_periodo_NO_alias
20;701_1Hospital;701_1Hospital;2014|2015;2;705_2hospDia;705_2hospDia;2014|2015;2;2;0.8513;701_1Hospital;mismo_periodo_NO_alias
5;anestesia_colabMujeres;anestesia_colabMujeres;2014|2015;2;sCentrales_colabMujeres;sCentrales_colabMujeres;2014|2015;2;2;0.8512;anestesia_colabMujeres;mismo_periodo_NO_alias
5;cardiologia_pMujeres;cardiologia_pMujeres;2014|2015;2;urologia_pMujeres;urologia_pMujeres;2014|2015;2;2;0.8512;cardiologia_pMujeres;mismo_periodo_NO_alias
7;Eir_Familiar_total;Eir_Familiar_total;2014|2015;2;Eir_Trabajo_total;Eir_Trabajo_total;2014|2015;2;2;0.8512;Eir_Familiar_total;mismo_periodo_NO_alias
7;med_Familiar_total;med_Familiar_total;2014|2015;2;med_Trabajo_total;med_Trabajo_total;2014|2015;2;2;0.8512;med_Familiar_total;mismo_periodo_NO_alias
9;altTraslaHosp_uNeonatales;altTraslaHosp_uNeonatales;2014|2015;2;altTraslaInter_gine;altTraslaInter_gine;2014|2015;2;2;0.8512;altTraslaHosp_uNeonatales;mismo_periodo_NO_alias
14;primPediatria_hosp;primPediatria_hosp;2014|2015;2;primRestoMed_hosp;primRestoMed_hosp;2014|2015;2;2;0.8512;primPediatria_hosp;mismo_periodo_NO_alias
18;sesionHdia_AsegPriv;sesionHdia_AsegPriv;2014|2015;2;sesionHdia_otrEntiPublica;sesionHdia_otrEntiPublica;2014|2015;2;2;0.8512;sesionHdia_AsegPriv;mismo_periodo_NO_alias
18;sesionHdia_MutuaFun;sesionHdia_MutuaFun;2014|2015;2;sesionHdia_otrEntiPublica;sesionHdia_otrEntiPublica;2014|2015;2;2;0.8512;sesionHdia_MutuaFun;mismo_periodo_NO_alias
9;altFinal_paliativos;altFinal_paliativos;2014|2015;2;altTraslaInter_paliativos;altTraslaInter_paliativos;2014|2015;2;2;0.8511;altFinal_paliativos;mismo_periodo_NO_alias
4;bombas_concertado;bombas_concertado;2014|2015;2;bombas_hospital;bombas_hospital;2014|2015;2;2;0.851;bombas_concertado;mismo_periodo_NO_alias
5;cGeneral_cMujeres;cGeneral_cMujeres;2014|2015;2;cGeneral_cTotal;cGeneral_cTotal;2014|2015;2;2;0.851;cGeneral_cMujeres;mismo_periodo_NO_alias
5;cGeneral_pMujeres;cGeneral_pMujeres;2014|2015;2;cGeneral_pTotal;cGeneral_pTotal;2014|2015;2;2;0.851;cGeneral_pMujeres;mismo_periodo_NO_alias
5;otorrino_cMujeres;otorrino_cMujeres;2014|2015;2;otorrino_cTotal;otorrino_cTotal;2014|2015;2;2;0.851;otorrino_cMujeres;mismo_periodo_NO_alias
5;otorrino_pMujeres;otorrino_pMujeres;2014|2015;2;otorrino_pTotal;otorrino_pTotal;2014|2015;2;2;0.851;otorrino_pMujeres;mismo_periodo_NO_alias
5;urologia_cMujeres;urologia_cMujeres;2014|2015;2;urologia_cTotal;urologia_cTotal;2014|2015;2;2;0.851;urologia_cMujeres;mismo_periodo_NO_alias
5;urologia_pMujeres;urologia_pMujeres;2014|2015;2;urologia_pTotal;urologia_pTotal;2014|2015;2;2;0.851;urologia_pMujeres;mismo_periodo_NO_alias
6;matronas_cMujeres;matronas_cMujeres;2014|2015;2;matronas_cTotal;matronas_cTotal;2014|2015;2;2;0.851;matronas_cMujeres;mismo_periodo_NO_alias
6;matronas_pMujeres;matronas_pMujeres;2014|2015;2;matronas_pTotal;matronas_pTotal;2014|2015;2;2;0.851;matronas_pMujeres;mismo_periodo_NO_alias
6;oNoSani_colabMujeres;oNoSani_colabMujeres;2014|2015;2;tecSani_colabMujeres;tecSani_colabMujeres;2014|2015;2;2;0.851;oNoSani_colabMujeres;mismo_periodo_NO_alias
7;dermatologia_mujeres;dermatologia_mujeres;2014|2015;2;oftalmologia_mujeres;oftalmologia_mujeres;2014|2015;2;2;0.851;dermatologia_mujeres;mismo_periodo_NO_alias
7;Eir_Familiar_total;Eir_Familiar_total;2014|2015;2;Eir_MQ_total;Eir_MQ_total;2014|2015;2;2;0.851;Eir_Familiar_total;mismo_periodo_NO_alias
7;Eir_Salud_mujeres;Eir_Salud_mujeres;2014|2015;2;Eir_Salud_total;Eir_Salud_total;2014|2015;2;2;0.851;Eir_Salud_mujeres;mismo_periodo_NO_alias
7;geriatria_mujeres;geriatria_mujeres;2014|2015;2;geriatria_total;geriatria_total;2014|2015;2;2;0.851;geriatria_mujeres;mismo_periodo_NO_alias
7;oftalmologia_mujeres;oftalmologia_mujeres;2014|2015;2;reumatologia_mujeres;reumatologia_mujeres;2014|2015;2;2;0.851;oftalmologia_mujeres;mismo_periodo_NO_alias
7;pediatria_mujeres;pediatria_mujeres;2014|2015;2;pediatria_total;pediatria_total;2014|2015;2;2;0.851;pediatria_mujeres;mismo_periodo_NO_alias
9;camas_cirugia;camas_cirugia;2014|2015;2;camas_mIntensiva;camas_mIntensiva;2014|2015;2;2;0.851;camas_cirugia;mismo_periodo_NO_alias
9;camas_pediatria;camas_pediatria;2014|2015;2;camas_uNeonatales;camas_uNeonatales;2014|2015;2;2;0.851;camas_pediatria;mismo_periodo_NO_alias
14;primPsquia_hosp;primPsquia_hosp;2014|2015;2;primRestoQuirurg_hosp;primRestoQuirurg_hosp;2014|2015;2;2;0.851;primPsquia_hosp;mismo_periodo_NO_alias
18;hospDom_AccTrafic;hospDom_AccTrafic;2014|2015;2;hospDom_MATEPSS;hospDom_MATEPSS;2014|2015;2;2;0.851;hospDom_AccTrafic;mismo_periodo_NO_alias
18;hospDom_MATEPSS;hospDom_MATEPSS;2014|2015;2;hospDom_otroRegim;hospDom_otroRegim;2014|2015;2;2;0.851;hospDom_MATEPSS;mismo_periodo_NO_alias
9;altCuracion_cirugia;altCuracion_cirugia;2014|2015;2;altOtracausa_cirugia;altOtracausa_cirugia;2014|2015;2;2;0.8509;altCuracion_cirugia;mismo_periodo_NO_alias
9;altFinal_rehabilitacion;altFinal_rehabilitacion;2014|2015;2;altFinal_total;altFinal_total;2014|2015;2;2;0.8508;altFinal_rehabilitacion;mismo_periodo_NO_alias
9;altTraslaHosp_neonatologia;altTraslaHosp_neonatologia;2014|2015;2;altTraslaInter_largaEstan;altTraslaInter_largaEstan;2014|2015;2;2;0.8508;altTraslaHosp_neonatologia;mismo_periodo_NO_alias
9;altTraslaHosp_neonatologia;altTraslaHosp_neonatologia;2014|2015;2;altTraslaInter_paliativos;altTraslaInter_paliativos;2014|2015;2;2;0.8508;altTraslaHosp_neonatologia;mismo_periodo_NO_alias
9;altTraslaHosp_total;altTraslaHosp_total;2014|2015;2;altTraslaInter_o1;altTraslaInter_o1;2014|2015;2;2;0.8508;altTraslaHosp_total;mismo_periodo_NO_alias
9;altTraslaHosp_total;altTraslaHosp_total;2014|2015;2;altTraslaInter_o2;altTraslaInter_o2;2014|2015;2;2;0.8508;altTraslaHosp_total;mismo_periodo_NO_alias
9;altTraslaHosp_total;altTraslaHosp_total;2014|2015;2;altTraslaInter_o3;altTraslaInter_o3;2014|2015;2;2;0.8508;altTraslaHosp_total;mismo_periodo_NO_alias
18;consulta_MutuaFun;consulta_MutuaFun;2014|2015;2;consulta_particular;consulta_particular;2014|2015;2;2;0.8508;consulta_MutuaFun;mismo_periodo_NO_alias
9;altTraslaHosp_uci;altTraslaHosp_uci;2014|2015;2;altTraslaInter_psiAgudo;altTraslaInter_psiAgudo;2014|2015;2;2;0.8507;altTraslaHosp_uci;mismo_periodo_NO_alias
7;Cirug_General_mujeres;Cirug_General_mujeres;2014|2015;2;Cirug_Ortopedica_mujeres;Cirug_Ortopedica_mujeres;2014|2015;2;2;0.8506;Cirug_General_mujeres;mismo_periodo_NO_alias
7;Cirug_Maxilof_mujeres;Cirug_Maxilof_mujeres;2014|2015;2;Cirug_Ortopedica_mujeres;Cirug_Ortopedica_mujeres;2014|2015;2;2;0.8506;Cirug_Maxilof_mujeres;mismo_periodo_NO_alias
10;progCirCardio_resto;progCirCardio_resto;2014|2015;2;progCirGeneral_hosp;progCirGeneral_hosp;2014|2015;2;2;0.8506;progCirCardio_resto;mismo_periodo_NO_alias
10;urgeCirCardio_resto;urgeCirCardio_resto;2014|2015;2;urgeCirGeneral_hosp;urgeCirGeneral_hosp;2014|2015;2;2;0.8506;urgeCirCardio_resto;mismo_periodo_NO_alias
3;incubadoras_funcionamiento;incubadoras_funcionamiento;2014|2015;2;incubadoras_instalada;incubadoras_instalada;2014|2015;2;2;0.8505;incubadoras_funcionamiento;mismo_periodo_NO_alias
5;cardiologia_cMujeres;cardiologia_cMujeres;2014|2015;2;cOral_pMujeres;cOral_pMujeres;2014|2015;2;2;0.8505;cardiologia_cMujeres;mismo_periodo_NO_alias
5;cardiologia_pMujeres;cardiologia_pMujeres;2014|2015;2;cOral_cMujeres;cOral_cMujeres;2014|2015;2;2;0.8505;cardiologia_pMujeres;mismo_periodo_NO_alias
7;med_Fisica_mujeres;med_Fisica_mujeres;2014|2015;2;med_Trabajo_mujeres;med_Trabajo_mujeres;2014|2015;2;2;0.8505;med_Fisica_mujeres;mismo_periodo_NO_alias
9;altTraslaHosp_psiquiatria;altTraslaHosp_psiquiatria;2014|2015;2;altTraslaInter_psiAgudo;altTraslaInter_psiAgudo;2014|2015;2;2;0.8505;altTraslaHosp_psiquiatria;mismo_periodo_NO_alias
9;altTraslaHosp_trauma;altTraslaHosp_trauma;2014|2015;2;altTraslaInter_restoPedia;altTraslaInter_restoPedia;2014|2015;2;2;0.8505;altTraslaHosp_trauma;mismo_periodo_NO_alias
9;altTraslaHosp_uNeonatales;altTraslaHosp_uNeonatales;2014|2015;2;altTraslaInter_psiAgudo;altTraslaInter_psiAgudo;2014|2015;2;2;0.8505;altTraslaHosp_uNeonatales;mismo_periodo_NO_alias
9;altTraslaHosp_uNeonatales;altTraslaHosp_uNeonatales;2014|2015;2;altTraslaInter_total;altTraslaInter_total;2014|2015;2;2;0.8505;altTraslaHosp_uNeonatales;mismo_periodo_NO_alias
10;progCirCardio_total;progCirCardio_total;2014|2015;2;progCirGeneral_cma;progCirGeneral_cma;2014|2015;2;2;0.8505;progCirCardio_total;mismo_periodo_NO_alias
10;urgeCirCardio_total;urgeCirCardio_total;2014|2015;2;urgeCirGeneral_cma;urgeCirGeneral_cma;2014|2015;2;2;0.8505;urgeCirCardio_total;mismo_periodo_NO_alias
14;primCirGeneral_hosp;primCirGeneral_hosp;2014|2015;2;primPediatria_hosp;primPediatria_hosp;2014|2015;2;2;0.8505;primCirGeneral_hosp;mismo_periodo_NO_alias
18;consulta_otroRegim;consulta_otroRegim;2014|2015;2;consulta_particular;consulta_particular;2014|2015;2;2;0.8505;consulta_otroRegim;mismo_periodo_NO_alias
5;cardiologia_cMujeres;cardiologia_cMujeres;2014|2015;2;cOral_colabMujeres;cOral_colabMujeres;2014|2015;2;2;0.8504;cardiologia_cMujeres;mismo_periodo_NO_alias
5;subQuirurgicas_colabTotal;subQuirurgicas_colabTotal;2014|2015;2;subQuirurgicas_pMujeres;subQuirurgicas_pMujeres;2014|2015;2;2;0.8504;subQuirurgicas_colabTotal;mismo_periodo_NO_alias
10;progCirGeneral_cma;progCirGeneral_cma;2014|2015;2;progCirNeuro_total;progCirNeuro_total;2014|2015;2;2;0.8504;progCirGeneral_cma;mismo_periodo_NO_alias
10;urgeCirGeneral_cma;urgeCirGeneral_cma;2014|2015;2;urgeCirNeuro_total;urgeCirNeuro_total;2014|2015;2;2;0.8504;urgeCirGeneral_cma;mismo_periodo_NO_alias
5;aDigestivo_cMujeres;aDigestivo_cMujeres;2014|2015;2;mResto_cMujeres;mResto_cMujeres;2014|2015;2;2;0.8503;aDigestivo_cMujeres;mismo_periodo_NO_alias
5;aDigestivo_pMujeres;aDigestivo_pMujeres;2014|2015;2;mResto_pMujeres;mResto_pMujeres;2014|2015;2;2;0.8503;aDigestivo_pMujeres;mismo_periodo_NO_alias
6;oNoSani_cTotal;oNoSani_cTotal;2014|2015;2;oSaniMedio_cTotal;oSaniMedio_cTotal;2014|2015;2;2;0.8503;oNoSani_cTotal;mismo_periodo_NO_alias
6;oNoSani_pTotal;oNoSani_pTotal;2014|2015;2;oSaniMedio_pTotal;oSaniMedio_pTotal;2014|2015;2;2;0.8503;oNoSani_pTotal;mismo_periodo_NO_alias
14;primCardio_hosp;primCardio_hosp;2014|2015;2;primOrl_CEP;primOrl_CEP;2014|2015;2;2;0.8503;primCardio_hosp;mismo_periodo_NO_alias
21;inver_IMaterial;inver_IMaterial;2014|2015;2;inver_Otras;inver_Otras;2014|2015;2;2;0.8503;inver_IMaterial;mismo_periodo_NO_alias
9;altOtracausa_psiquiatria;altOtracausa_psiquiatria;2014|2015;2;altTraslaHosp_psiquiatria;altTraslaHosp_psiquiatria;2014|2015;2;2;0.8502;altOtracausa_psiquiatria;mismo_periodo_NO_alias
10;progCirCardio_cma;progCirCardio_cma;2014|2015;2;progMaxilo_cma;progMaxilo_cma;2014|2015;2;2;0.8502;progCirCardio_cma;mismo_periodo_NO_alias
10;urgeCirCardio_cma;urgeCirCardio_cma;2014|2015;2;urgeMaxilo_cma;urgeMaxilo_cma;2014|2015;2;2;0.8502;urgeCirCardio_cma;mismo_periodo_NO_alias
14;primCardio_CEP;primCardio_CEP;2014|2015;2;primDigestivo_CEP;primDigestivo_CEP;2014|2015;2;2;0.8502;primCardio_CEP;mismo_periodo_NO_alias
14;primDiges_hosp;primDiges_hosp;2014|2015;2;primNeurolog_hosp;primNeurolog_hosp;2014|2015;2;2;0.8502;primDiges_hosp;mismo_periodo_NO_alias
5;cGeneral_cTotal;cGeneral_cTotal;2014|2015;2;cOral_pTotal;cOral_pTotal;2014|2015;2;2;0.85;cGeneral_cTotal;mismo_periodo_NO_alias
5;cGeneral_pTotal;cGeneral_pTotal;2014|2015;2;cOral_cTotal;cOral_cTotal;2014|2015;2;2;0.85;cGeneral_pTotal;mismo_periodo_NO_alias
7;Cirug_Cardiovascular_mujeres;Cirug_Cardiovascular_mujeres;2014|2015;2;Cirug_Maxilof_mujeres;Cirug_Maxilof_mujeres;2014|2015;2;2;0.85;Cirug_Cardiovascular_mujeres;mismo_periodo_NO_alias
7;Eir_MQ_total;Eir_MQ_total;2014|2015;2;Eir_Salud_total;Eir_Salud_total;2014|2015;2;2;0.85;Eir_MQ_total;mismo_periodo_NO_alias
9;altExitus_o1;altExitus_o1;2014|2015;2;altExitus_rehabilitacion;altExitus_rehabilitacion;2014|2015;2;2;0.85;altExitus_o1;mismo_periodo_NO_alias
9;altExitus_o2;altExitus_o2;2014|2015;2;altExitus_rehabilitacion;altExitus_rehabilitacion;2014|2015;2;2;0.85;altExitus_o2;mismo_periodo_NO_alias
9;altExitus_o3;altExitus_o3;2014|2015;2;altExitus_rehabilitacion;altExitus_rehabilitacion;2014|2015;2;2;0.85;altExitus_o3;mismo_periodo_NO_alias
9;altFinal_pediatria;altFinal_pediatria;2014|2015;2;altFinal_uQuemados;altFinal_uQuemados;2014|2015;2;2;0.85;altFinal_pediatria;mismo_periodo_NO_alias
9;altTraslaHosp_restoPedia;altTraslaHosp_restoPedia;2014|2015;2;altTraslaInter_uQuemados;altTraslaInter_uQuemados;2014|2015;2;2;0.85;altTraslaHosp_restoPedia;mismo_periodo_NO_alias
9;camas_o1;camas_o1;2014|2015;2;camas_trauma;camas_trauma;2014|2015;2;2;0.85;camas_o1;mismo_periodo_NO_alias
9;camas_o2;camas_o2;2014|2015;2;camas_trauma;camas_trauma;2014|2015;2;2;0.85;camas_o2;mismo_periodo_NO_alias
9;camas_o3;camas_o3;2014|2015;2;camas_trauma;camas_trauma;2014|2015;2;2;0.85;camas_o3;mismo_periodo_NO_alias
9;camas_paliativos;camas_paliativos;2014|2015;2;camas_restoPedia;camas_restoPedia;2014|2015;2;2;0.85;camas_paliativos;mismo_periodo_NO_alias
9;estancias_o1;estancias_o1;2014|2015;2;estancias_rehabilitacion;estancias_rehabilitacion;2014|2015;2;2;0.85;estancias_o1;mismo_periodo_NO_alias
9;estancias_o2;estancias_o2;2014|2015;2;estancias_rehabilitacion;estancias_rehabilitacion;2014|2015;2;2;0.85;estancias_o2;mismo_periodo_NO_alias
9;estancias_o3;estancias_o3;2014|2015;2;estancias_rehabilitacion;estancias_rehabilitacion;2014|2015;2;2;0.85;estancias_o3;mismo_periodo_NO_alias
10;progCirCardio_hosp;progCirCardio_hosp;2014|2015;2;progCirNeuro_resto;progCirNeuro_resto;2014|2015;2;2;0.85;progCirCardio_hosp;mismo_periodo_NO_alias
10;progCirNeuro_resto;progCirNeuro_resto;2014|2015;2;progMaxilo_resto;progMaxilo_resto;2014|2015;2;2;0.85;progCirNeuro_resto;mismo_periodo_NO_alias
10;progMaxilo_resto;progMaxilo_resto;2014|2015;2;progTrauma_resto;progTrauma_resto;2014|2015;2;2;0.85;progMaxilo_resto;mismo_periodo_NO_alias
10;progPlastica_cma;progPlastica_cma;2014|2015;2;progToracica_resto;progToracica_resto;2014|2015;2;2;0.85;progPlastica_cma;mismo_periodo_NO_alias
10;urgeCirCardio_hosp;urgeCirCardio_hosp;2014|2015;2;urgeCirNeuro_resto;urgeCirNeuro_resto;2014|2015;2;2;0.85;urgeCirCardio_hosp;mismo_periodo_NO_alias
10;urgeCirNeuro_resto;urgeCirNeuro_resto;2014|2015;2;urgeMaxilo_resto;urgeMaxilo_resto;2014|2015;2;2;0.85;urgeCirNeuro_resto;mismo_periodo_NO_alias
10;urgeMaxilo_resto;urgeMaxilo_resto;2014|2015;2;urgeTrauma_resto;urgeTrauma_resto;2014|2015;2;2;0.85;urgeMaxilo_resto;mismo_periodo_NO_alias
10;urgePlastica_cma;urgePlastica_cma;2014|2015;2;urgeToracica_resto;urgeToracica_resto;2014|2015;2;2;0.85;urgePlastica_cma;mismo_periodo_NO_alias
14;primPreAnest_CEP;primPreAnest_CEP;2014|2015;2;totPreAnest_CEP;totPreAnest_CEP;2014|2015;2;2;0.85;primPreAnest_CEP;mismo_periodo_NO_alias
18;consulta_AccTrafic;consulta_AccTrafic;2014|2015;2;consulta_sns;consulta_sns;2014|2015;2;2;0.85;consulta_AccTrafic;mismo_periodo_NO_alias
18;consulta_otroRegim;consulta_otroRegim;2014|2015;2;consulta_sns;consulta_sns;2014|2015;2;2;0.85;consulta_otroRegim;mismo_periodo_NO_alias
20;701_1CMA;701_1CMA;2014|2015;2;701_1hospDia;701_1hospDia;2014|2015;2;2;0.85;701_1CMA;mismo_periodo_NO_alias
20;701_1CMA;701_1CMA;2014|2015;2;701_1hospDom;701_1hospDom;2014|2015;2;2;0.85;701_1CMA;mismo_periodo_NO_alias
20;701_1CMA;701_1CMA;2014|2015;2;701_Urgencia;701_Urgencia;2014|2015;2;2;0.85;701_1CMA;mismo_periodo_NO_alias
20;701_2CMA;701_2CMA;2014|2015;2;701_2hospDia;701_2hospDia;2014|2015;2;2;0.85;701_2CMA;mismo_periodo_NO_alias
20;701_2CMA;701_2CMA;2014|2015;2;701_2hospDom;701_2hospDom;2014|2015;2;2;0.85;701_2CMA;mismo_periodo_NO_alias
20;701_2CMA;701_2CMA;2014|2015;2;701_Urgencia;701_Urgencia;2014|2015;2;2;0.85;701_2CMA;mismo_periodo_NO_alias
20;705_1CMA;705_1CMA;2014|2015;2;705_1hospDia;705_1hospDia;2014|2015;2;2;0.85;705_1CMA;mismo_periodo_NO_alias
20;705_1CMA;705_1CMA;2014|2015;2;705_1hospDom;705_1hospDom;2014|2015;2;2;0.85;705_1CMA;mismo_periodo_NO_alias
20;705_2CMA;705_2CMA;2014|2015;2;705_2hospDia;705_2hospDia;2014|2015;2;2;0.85;705_2CMA;mismo_periodo_NO_alias
20;705_2CMA;705_2CMA;2014|2015;2;705_2hospDom;705_2hospDom;2014|2015;2;2;0.85;705_2CMA;mismo_periodo_NO_alias
14;totDiges_hosp;totDiges_hosp;2014|2015;2;totPediatria_hosp;totPediatria_hosp;2014|2015;2;2;0.8499;totDiges_hosp;mismo_periodo_NO_alias
5;angiologia_cTotal;angiologia_cTotal;2014|2015;2;cardiologia_cTotal;cardiologia_cTotal;2014|2015;2;2;0.8497;angiologia_cTotal;mismo_periodo_NO_alias
5;angiologia_pTotal;angiologia_pTotal;2014|2015;2;cardiologia_pTotal;cardiologia_pTotal;2014|2015;2;2;0.8497;angiologia_pTotal;mismo_periodo_NO_alias
6;gMedioSani_cTotal;gMedioSani_cTotal;2014|2015;2;gSuperiorSani_cTotal;gSuperiorSani_cTotal;2014|2015;2;2;0.8497;gMedioSani_cTotal;mismo_periodo_NO_alias
10;progOtrasCirugias_hosp;progOtrasCirugias_hosp;2014|2015;2;progToracica_resto;progToracica_resto;2014|2015;2;2;0.8497;progOtrasCirugias_hosp;mismo_periodo_NO_alias
10;progOtrasCirugias_hosp;progOtrasCirugias_hosp;2014|2015;2;progTrauma_hosp;progTrauma_hosp;2014|2015;2;2;0.8497;progOtrasCirugias_hosp;mismo_periodo_NO_alias
10;urgeOtrasCirugias_hosp;urgeOtrasCirugias_hosp;2014|2015;2;urgeToracica_resto;urgeToracica_resto;2014|2015;2;2;0.8497;urgeOtrasCirugias_hosp;mismo_periodo_NO_alias
10;urgeOtrasCirugias_hosp;urgeOtrasCirugias_hosp;2014|2015;2;urgeTrauma_hosp;urgeTrauma_hosp;2014|2015;2;2;0.8497;urgeOtrasCirugias_hosp;mismo_periodo_NO_alias
9;altFinal_psiAgudo;altFinal_psiAgudo;2014|2015;2;altTraslaInter_psiAgudo;altTraslaInter_psiAgudo;2014|2015;2;2;0.8496;altFinal_psiAgudo;mismo_periodo_NO_alias
9;altTraslaHosp_largaEstan;altTraslaHosp_largaEstan;2014|2015;2;altTraslaInter_gine;altTraslaInter_gine;2014|2015;2;2;0.8496;altTraslaHosp_largaEstan;mismo_periodo_NO_alias
9;altTraslaHosp_largaEstan;altTraslaHosp_largaEstan;2014|2015;2;altTraslaInter_paliativos;altTraslaInter_paliativos;2014|2015;2;2;0.8496;altTraslaHosp_largaEstan;mismo_periodo_NO_alias
9;altTraslaHosp_largaEstan;altTraslaHosp_largaEstan;2014|2015;2;altTraslaInter_total;altTraslaInter_total;2014|2015;2;2;0.8496;altTraslaHosp_largaEstan;mismo_periodo_NO_alias
9;altTraslaHosp_mIntensiva;altTraslaHosp_mIntensiva;2014|2015;2;altTraslaInter_psiquiatria;altTraslaInter_psiquiatria;2014|2015;2;2;0.8496;altTraslaHosp_mIntensiva;mismo_periodo_NO_alias
9;altTraslaHosp_restoPedia;altTraslaHosp_restoPedia;2014|2015;2;altTraslaInter_paliativos;altTraslaInter_paliativos;2014|2015;2;2;0.8496;altTraslaHosp_restoPedia;mismo_periodo_NO_alias
9;altTraslaHosp_restoPedia;altTraslaHosp_restoPedia;2014|2015;2;altTraslaInter_uCoronarios;altTraslaInter_uCoronarios;2014|2015;2;2;0.8496;altTraslaHosp_restoPedia;mismo_periodo_NO_alias
9;altTraslaHosp_uNeonatales;altTraslaHosp_uNeonatales;2014|2015;2;altTraslaInter_uQuemados;altTraslaInter_uQuemados;2014|2015;2;2;0.8496;altTraslaHosp_uNeonatales;mismo_periodo_NO_alias
18;estancias_AccTrafic;estancias_AccTrafic;2014|2015;2;estancias_otrEntiPublica;estancias_otrEntiPublica;2014|2015;2;2;0.8496;estancias_AccTrafic;mismo_periodo_NO_alias
7;Cirug_Cardiovascular_mujeres;Cirug_Cardiovascular_mujeres;2014|2015;2;Cirug_Ortopedica_mujeres;Cirug_Ortopedica_mujeres;2014|2015;2;2;0.8495;Cirug_Cardiovascular_mujeres;mismo_periodo_NO_alias
7;Cirug_Cardiovascular_mujeres;Cirug_Cardiovascular_mujeres;2014|2015;2;Cirug_Pediatrica_mujeres;Cirug_Pediatrica_mujeres;2014|2015;2;2;0.8495;Cirug_Cardiovascular_mujeres;mismo_periodo_NO_alias
7;med_Fisica_total;med_Fisica_total;2014|2015;2;med_Interna_total;med_Interna_total;2014|2015;2;2;0.8495;med_Fisica_total;mismo_periodo_NO_alias
9;camas_mIntensiva;camas_mIntensiva;2014|2015;2;camas_uNeonatales;camas_uNeonatales;2014|2015;2;2;0.8495;camas_mIntensiva;mismo_periodo_NO_alias
